,0
8596,2
8597,3
8598,2
8599,5
8600,3
8601,9
8602,8
8603,2
8604,6
8605,9
8606,1
8607,4
8608,3
8609,6
8610,5
8611,0
8612,9
8613,0
8614,0
8615,8
8616,6
8617,8
8618,3
8619,3
8620,2
8621,2
8622,3
8623,9
8624,6
8625,5
8626,6
8627,7
8628,0
8629,4
8630,6
8631,1
8632,0
8633,5
8634,0
8635,5
8636,8
8637,5
8638,4
8639,5
8640,7
8641,3
8642,8
8643,4
8644,3
8645,4
8646,6
8647,0
8648,5
8649,6
8650,5
8651,4
8652,7
8653,7
8654,1
8655,8
8656,6
8657,5
8658,3
8659,3
8660,0
8661,1
8662,7
8663,6
8664,9
8665,6
8666,5
8667,5
8668,9
8669,3
8670,5
8671,3
8672,5
8673,2
8674,7
8675,1
8676,4
8677,8
8678,2
8679,5
8680,8
8681,6
8682,7
8683,3
8684,9
8685,8
8686,2
8687,1
8688,9
8689,6
8690,8
8691,2
8692,4
8693,6
8694,2
8695,2
8696,6
8697,6
8698,5
8699,4
8700,1
8701,2
8702,2
8703,9
8704,8
8705,8
8706,6
8707,5
8708,1
8709,9
8710,2
8711,7
8712,1
8713,9
8714,8
8715,9
8716,3
8717,1
8718,0
8719,2
8720,8
8721,2
8722,7
8723,7
8724,8
8725,8
8726,8
8727,8
8728,0
8729,4
8730,4
8731,1
8732,2
8733,7
8734,0
8735,8
8736,4
8737,0
8738,0
8739,5
8740,9
8741,4
8742,2
8743,6
8744,3
8745,8
8746,0
8747,4
8748,6
8749,4
8750,8
8751,5
8752,2
8753,2
8754,5
8755,2
8756,1
8757,4
8758,9
8759,9
8760,6
8761,9
8762,6
8763,3
8764,6
8765,3
8766,2
8767,9
8768,9
8769,2
8770,0
8771,7
8772,8
8773,4
8774,6
8775,4
8776,8
8777,9
8778,3
8779,9
8780,7
8781,3
8782,2
8783,8
8784,5
8785,6
8786,6
8787,7
8788,7
8789,8
8790,8
8791,4
8792,8
8793,7
8794,4
8795,9
8796,6
8797,2
8798,6
8799,3
8800,0
8801,6
8802,2
8803,4
8804,3
8805,6
8806,3
8807,2
8808,5
8809,7
8810,8
8811,8
8812,4
8813,6
8814,9
8815,3
8816,2
8817,9
8818,0
8819,1
8820,1
8821,8
8822,3
8823,9
8824,5
8825,4
8826,6
8827,5
8828,6
8829,6
8830,7
8831,7
8832,8
8833,2
8834,5
8835,8
8836,5
8837,6
8838,2
8839,5
8840,7
8841,4
8842,2
8843,5
8844,7
8845,6
8846,6
8847,5
8848,8
8849,5
8850,5
8851,7
8852,4
8853,4
8854,6
8855,6
8856,8
8857,4
8858,2
8859,7
8860,0
8861,7
8862,2
8863,0
8864,0
8865,9
8866,3
8867,7
8868,0
8869,6
8870,1
8871,3
8872,1
8873,7
8874,1
8875,5
8876,3
8877,3
8878,6
8879,2
8880,7
8881,1
8882,5
8883,6
8884,3
8885,8
8886,3
8887,0
8888,7
8889,0
8890,2
8891,6
8892,6
8893,5
8894,1
8895,8
8896,1
8897,1
8898,9
8899,3
8900,6
8901,4
8902,2
8903,5
8904,3
8905,9
8906,9
8907,6
8908,3
8909,4
8910,2
8911,5
8912,2
8913,2
8914,4
8915,4
8916,5
8917,2
8918,8
8919,8
8920,5
8921,4
8922,0
8923,2
8924,0
8925,6
8926,6
8927,5
8928,9
8929,2
8930,0
8931,1
8932,0
8933,7
8934,9
8935,6
8936,2
8937,4
8938,0
8939,1
8940,1
8941,1
8942,9
8943,1
8944,8
8945,5
8946,9
8947,2
8948,8
8949,7
8950,0
8951,6
8952,9
8953,1
8954,4
8955,6
8956,2
8957,0
8958,6
8959,4
8960,0
8961,7
8962,5
8963,2
8964,5
8965,5
8966,8
8967,7
8968,8
8969,1
8970,0
8971,1
8972,9
8973,9
8974,2
8975,1
8976,6
8977,2
8978,8
8979,1
8980,6
8981,2
8982,8
8983,8
8984,3
8985,0
8986,4
8987,9
8988,3
8989,6
8990,1
8991,5
8992,2
8993,8
8994,1
8995,1
8996,5
8997,6
8998,6
8999,4
9000,2
9001,9
9002,6
9003,6
9004,1
9005,6
9006,4
9007,9
9008,3
9009,3
9010,6
9011,2
9012,5
9013,6
9014,4
9015,9
9016,6
9017,5
9018,5
9019,5
9020,9
9021,2
9022,8
9023,0
9024,6
9025,7
9026,2
9027,3
9028,4
9029,2
9030,4
9031,8
9032,1
9033,2
9034,6
9035,7
9036,5
9037,3
9038,3
9039,3
9040,8
9041,2
9042,9
9043,7
9044,4
9045,6
9046,3
9047,0
9048,2
9049,1
9050,4
9051,4
9052,8
9053,5
9054,9
9055,8
9056,7
9057,2
9058,8
9059,5
9060,4
9061,4
9062,1
9063,0
9064,7
9065,1
9066,5
9067,4
9068,7
9069,4
9070,2
9071,1
9072,4
9073,6
9074,1
9075,3
9076,2
9077,4
9078,5
9079,9
9080,9
9081,2
9082,0
9083,4
9084,4
9085,6
9086,6
9087,9
9088,1
9089,6
9090,7
9091,8
9092,6
9093,2
9094,0
9095,5
9096,4
9097,2
9098,6
9099,7
9100,4
9101,1
9102,3
9103,6
9104,1
9105,7
9106,2
9107,1
9108,1
9109,5
9110,0
9111,4
9112,1
9113,0
9114,7
9115,3
9116,2
9117,2
9118,5
9119,8
9120,0
9121,5
9122,2
9123,1
9124,6
9125,2
9126,7
9127,4
9128,7
9129,9
9130,3
9131,8
9132,8
9133,6
9134,7
9135,4
9136,6
9137,9
9138,5
9139,1
9140,9
9141,6
9142,3
9143,4
9144,5
9145,2
9146,7
9147,7
9148,0
9149,1
9150,6
9151,4
9152,4
9153,8
9154,5
9155,2
9156,2
9157,9
9158,8
9159,2
9160,9
9161,0
9162,5
9163,8
9164,9
9165,7
9166,6
9167,8
9168,6
9169,4
9170,6
9171,3
9172,4
9173,6
9174,0
9175,1
9176,1
9177,9
9178,1
9179,4
9180,9
9181,9
9182,4
9183,5
9184,3
9185,8
9186,3
9187,0
9188,4
9189,1
9190,8
9191,9
9192,0
9193,2
9194,3
9195,9
9196,6
9197,2
9198,4
9199,5
9200,5
9201,3
9202,9
9203,2
9204,6
9205,7
9206,0
9207,9
9208,1
9209,4
9210,3
9211,1
9212,7
9213,7
9214,5
9215,2
9216,3
9217,3
9218,0
9219,5
9220,8
9221,3
9222,5
9223,7
9224,0
9225,2
9226,7
9227,1
9228,3
9229,8
9230,9
9231,4
9232,0
9233,5
9234,2
9235,0
9236,6
9237,6
9238,5
9239,0
9240,4
9241,4
9242,2
9243,3
9244,7
9245,0
9246,1
9247,9
9248,3
9249,2
9250,8
9251,2
9252,6
9253,0
9254,8
9255,8
9256,3
9257,0
9258,4
9259,6
9260,3
9261,6
9262,7
9263,0
9264,7
9265,3
9266,6
9267,9
9268,9
9269,7
9270,2
9271,7
9272,7
9273,3
9274,4
9275,3
9276,9
9277,9
9278,2
9279,2
9280,7
9281,9
9282,5
9283,3
9284,0
9285,6
9286,8
9287,0
9288,9
9289,9
9290,3
9291,8
9292,5
9293,7
9294,8
9295,9
9296,6
9297,0
9298,6
9299,2
9300,7
9301,9
9302,6
9303,9
9304,6
9305,5
9306,2
9307,3
9308,0
9309,9
9310,8
9311,0
9312,7
9313,5
9314,0
9315,7
9316,7
9317,6
9318,8
9319,4
9320,0
9321,2
9322,3
9323,4
9324,5
9325,2
9326,0
9327,8
9328,1
9329,8
9330,9
9331,9
9332,0
9333,3
9334,5
9335,5
9336,6
9337,5
9338,0
9339,6
9340,7
9341,4
9342,8
9343,4
9344,9
9345,3
9346,1
9347,8
9348,1
9349,0
9350,9
9351,5
9352,4
9353,8
9354,5
9355,4
9356,9
9357,4
9358,3
9359,5
9360,8
9361,8
9362,1
9363,6
9364,0
9365,0
9366,2
9367,8
9368,2
9369,7
9370,9
9371,2
9372,8
9373,8
9374,9
9375,9
9376,6
9377,1
9378,9
9379,3
9380,0
9381,3
9382,4
9383,6
9384,9
9385,9
9386,7
9387,9
9388,9
9389,8
9390,7
9391,3
9392,8
9393,1
9394,6
9395,1
9396,5
9397,8
9398,0
9399,5
9400,9
9401,1
9402,6
9403,4
9404,9
9405,9
9406,4
9407,8
9408,5
9409,1
9410,2
9411,2
9412,5
9413,7
9414,3
9415,0
9416,5
9417,8
9418,3
9419,5
9420,0
9421,4
9422,4
9423,1
9424,8
9425,6
9426,7
9427,2
9428,0
9429,6
9430,5
9431,2
9432,1
9433,5
9434,0
9435,3
9436,4
9437,0
9438,0
9439,0
9440,7
9441,5
9442,4
9443,2
9444,8
9445,9
9446,8
9447,5
9448,3
9449,3
9450,0
9451,2
9452,4
9453,5
9454,5
9455,3
9456,7
9457,0
9458,2
9459,3
9460,5
9461,3
9462,0
9463,8
9464,3
9465,6
9466,6
9467,5
9468,3
9469,6
9470,3
9471,0
9472,3
9473,9
9474,7
9475,8
9476,2
9477,2
9478,2
9479,9
9480,5
9481,4
9482,2
9483,6
9484,3
9485,7
9486,3
9487,7
9488,3
9489,6
9490,1
9491,6
9492,0
9493,3
9494,7
9495,2
9496,1
9497,7
9498,0
9499,2
9500,8
9501,8
9502,0
9503,7
9504,2
9505,9
9506,6
9507,8
9508,8
9509,5
9510,9
9511,2
9512,7
9513,6
9514,6
9515,8
9516,1
9517,4
9518,4
9519,5
9520,9
9521,7
9522,6
9523,4
9524,8
9525,7
9526,7
9527,9
9528,0
9529,5
9530,8
9531,6
9532,3
9533,1
9534,9
9535,9
9536,8
9537,0
9538,7
9539,1
9540,9
9541,2
9542,9
9543,1
9544,2
9545,4
9546,5
9547,1
9548,3
9549,6
9550,7
9551,4
9552,6
9553,3
9554,0
9555,4
9556,5
9557,0
9558,1
9559,1
9560,5
9561,4
9562,9
9563,6
9564,9
9565,4
9566,5
9567,3
9568,7
9569,6
9570,4
9571,7
9572,3
9573,8
9574,0
9575,9
9576,0
9577,0
9578,5
9579,8
9580,3
9581,4
9582,8
9583,3
9584,4
9585,0
9586,1
9587,8
9588,6
9589,4
9590,0
9591,3
9592,9
9593,9
9594,8
9595,2
9596,2
9597,0
9598,0
9599,7
9600,8
9601,3
9602,0
9603,4
9604,0
9605,1
9606,8
9607,7
9608,2
9609,9
9610,1
9611,7
9612,1
9613,7
9614,2
9615,1
9616,1
9617,2
9618,9
9619,4
9620,4
9621,3
9622,2
9623,0
9624,7
9625,9
9626,6
9627,7
9628,1
9629,6
9630,6
9631,0
9632,3
9633,9
9634,4
9635,5
9636,3
9637,3
9638,5
9639,6
9640,6
9641,9
9642,2
9643,2
9644,4
9645,4
9646,6
9647,4
9648,9
9649,7
9650,8
9651,4
9652,2
9653,0
9654,1
9655,6
9656,3
9657,8
9658,3
9659,7
9660,9
9661,8
9662,9
9663,4
9664,7
9665,3
9666,5
9667,0
9668,0
9669,7
9670,5
9671,1
9672,2
9673,2
9674,8
9675,5
9676,6
9677,5
9678,9
9679,8
9680,0
9681,0
9682,0
9683,6
9684,0
9685,7
9686,7
9687,7
9688,0
9689,0
9690,1
9691,4
9692,3
9693,9
9694,5
9695,1
9696,2
9697,3
9698,9
9699,7
9700,7
9701,8
9702,0
9703,9
9704,5
9705,1
9706,8
9707,7
9708,3
9709,0
9710,7
9711,9
9712,6
9713,8
9714,3
9715,3
9716,2
9717,7
9718,3
9719,0
9720,5
9721,3
9722,6
9723,0
9724,2
9725,2
9726,9
9727,7
9728,4
9729,0
9730,5
9731,3
9732,3
9733,5
9734,8
9735,5
9736,3
9737,7
9738,9
9739,3
9740,3
9741,8
9742,2
9743,0
9744,6
9745,4
9746,9
9747,9
9748,6
9749,7
9750,1
9751,6
9752,0
9753,5
9754,5
9755,9
9756,5
9757,0
9758,8
9759,4
9760,6
9761,9
9762,5
9763,3
9764,1
9765,9
9766,6
9767,0
9768,7
9769,4
9770,7
9771,6
9772,4
9773,8
9774,4
9775,3
9776,6
9777,1
9778,9
9779,0
9780,2
9781,3
9782,7
9783,0
9784,4
9785,9
9786,1
9787,9
9788,0
9789,4
9790,8
9791,4
9792,4
9793,1
9794,6
9795,5
9796,2
9797,3
9798,3
9799,7
9800,9
9801,3
9802,3
9803,3
9804,9
9805,7
9806,6
9807,3
9808,7
9809,1
9810,1
9811,8
9812,0
9813,0
9814,5
9815,3
9816,8
9817,2
9818,1
9819,9
9820,8
9821,8
9822,9
9823,9
9824,2
9825,7
9826,6
9827,0
9828,1
9829,1
9830,1
9831,2
9832,7
9833,1
9834,0
9835,9
9836,0
9837,5
9838,6
9839,7
9840,7
9841,4
9842,5
9843,0
9844,6
9845,0
9846,5
9847,3
9848,2
9849,4
9850,0
9851,1
9852,2
9853,2
9854,6
9855,3
9856,3
9857,3
9858,6
9859,6
9860,3
9861,8
9862,5
9863,5
9864,7
9865,7
9866,8
9867,3
9868,7
9869,3
9870,9
9871,0
9872,3
9873,2
9874,9
9875,4
9876,6
9877,4
9878,9
9879,8
9880,5
9881,9
9882,4
9883,5
9884,2
9885,7
9886,9
9887,4
9888,1
9889,7
9890,6
9891,0
9892,2
9893,6
9894,5
9895,4
9896,1
9897,7
9898,9
9899,1
9900,7
9901,4
9902,7
9903,1
9904,7
9905,4
9906,9
9907,5
9908,3
9909,2
9910,9
9911,9
9912,8
9913,0
9914,9
9915,8
9916,0
9917,8
9918,0
9919,2
9920,8
9921,6
9922,8
9923,4
9924,8
9925,4
9926,2
9927,7
9928,2
9929,4
9930,8
9931,9
9932,6
9933,7
9934,6
9935,6
9936,6
9937,9
9938,6
9939,3
9940,5
9941,7
9942,2
9943,2
9944,7
9945,5
9946,8
9947,1
9948,9
9949,1
9950,4
9951,9
9952,5
9953,6
9954,5
9955,3
9956,2
9957,1
9958,6
9959,9
9960,2
9961,4
9962,2
9963,8
9964,9
9965,5
9966,8
9967,7
9968,7
9969,6
9970,0
9971,6
9972,5
9973,1
9974,4
9975,0
9976,6
9977,0
9978,5
9979,2
9980,7
9981,4
9982,0
9983,0
9984,4
9985,5
9986,4
9987,5
9988,4
9989,0
9990,2
9991,4
9992,8
9993,2
9994,9
9995,9
9996,9
9997,0
9998,8
9999,2
