,0
6140,6.0
6141,6.0
6142,6.0
6143,9.0
6144,0.0
6145,5.0
6146,8.0
6147,3.0
6148,5.0
6149,4.0
6150,9.0
6151,1.0
6152,2.0
6153,6.0
6154,7.0
6155,7.0
6156,7.0
6157,5.0
6158,1.0
6159,9.0
6160,7.0
6161,4.0
6162,8.0
6163,7.0
6164,2.0
6165,8.0
6166,0.0
6167,9.0
6168,4.0
6169,8.0
6170,5.0
6171,5.0
6172,2.0
6173,8.0
6174,5.0
6175,3.0
6176,9.0
6177,7.0
6178,8.0
6179,3.0
6180,8.0
6181,2.0
6182,7.0
6183,9.0
6184,6.0
6185,0.0
6186,5.0
6187,4.0
6188,9.0
6189,1.0
6190,9.0
6191,6.0
6192,8.0
6193,4.0
6194,8.0
6195,5.0
6196,9.0
6197,8.0
6198,9.0
6199,3.0
6200,5.0
6201,8.0
6202,4.0
6203,8.0
6204,9.0
6205,9.0
6206,0.0
6207,5.0
6208,0.0
6209,2.0
6210,2.0
6211,0.0
6212,7.0
6213,2.0
6214,9.0
6215,6.0
6216,5.0
6217,0.0
6218,0.0
6219,2.0
6220,2.0
6221,1.0
6222,9.0
6223,1.0
6224,7.0
6225,8.0
6226,6.0
6227,2.0
6228,3.0
6229,7.0
6230,7.0
6231,1.0
6232,7.0
6233,0.0
6234,7.0
6235,0.0
6236,6.0
6237,9.0
6238,9.0
6239,7.0
6240,5.0
6241,6.0
6242,1.0
6243,2.0
6244,1.0
6245,3.0
6246,8.0
6247,0.0
6248,2.0
6249,2.0
6250,3.0
6251,1.0
6252,9.0
6253,7.0
6254,3.0
6255,5.0
6256,3.0
6257,6.0
6258,0.0
6259,9.0
6260,8.0
6261,7.0
6262,2.0
6263,5.0
6264,8.0
6265,9.0
6266,1.0
6267,7.0
6268,5.0
6269,9.0
6270,6.0
6271,9.0
6272,7.0
6273,1.0
6274,3.0
6275,8.0
6276,9.0
6277,5.0
6278,5.0
6279,4.0
6280,9.0
6281,1.0
6282,9.0
6283,3.0
6284,7.0
6285,7.0
6286,0.0
6287,2.0
6288,8.0
6289,9.0
6290,7.0
6291,8.0
6292,1.0
6293,1.0
6294,5.0
6295,8.0
6296,8.0
6297,8.0
6298,8.0
6299,8.0
6300,5.0
6301,0.0
6302,3.0
6303,7.0
6304,0.0
6305,1.0
6306,1.0
6307,2.0
6308,1.0
6309,5.0
6310,8.0
6311,8.0
6312,1.0
6313,6.0
6314,2.0
6315,7.0
6316,6.0
6317,5.0
6318,9.0
6319,5.0
6320,0.0
6321,3.0
6322,2.0
6323,5.0
6324,7.0
6325,9.0
6326,8.0
6327,8.0
6328,0.0
6329,1.0
6330,2.0
6331,6.0
6332,3.0
6333,7.0
6334,3.0
6335,1.0
6336,4.0
6337,5.0
6338,9.0
6339,5.0
6340,5.0
6341,0.0
6342,0.0
6343,8.0
6344,8.0
6345,6.0
6346,5.0
6347,9.0
6348,5.0
6349,3.0
6350,5.0
6351,4.0
6352,1.0
6353,9.0
6354,4.0
6355,9.0
6356,7.0
6357,1.0
6358,6.0
6359,9.0
6360,6.0
6361,6.0
6362,0.0
6363,5.0
6364,1.0
6365,9.0
6366,7.0
6367,0.0
6368,8.0
6369,5.0
6370,7.0
6371,8.0
6372,9.0
6373,3.0
6374,7.0
6375,7.0
6376,2.0
6377,6.0
6378,2.0
6379,4.0
6380,0.0
6381,4.0
6382,9.0
6383,2.0
6384,7.0
6385,3.0
6386,7.0
6387,3.0
6388,3.0
6389,1.0
6390,0.0
6391,7.0
6392,8.0
6393,5.0
6394,0.0
6395,7.0
6396,9.0
6397,4.0
6398,9.0
6399,4.0
6400,3.0
6401,8.0
6402,5.0
6403,8.0
6404,6.0
6405,0.0
6406,9.0
6407,3.0
6408,4.0
6409,0.0
6410,0.0
6411,6.0
6412,4.0
6413,0.0
6414,4.0
6415,4.0
6416,0.0
6417,7.0
6418,5.0
6419,1.0
6420,0.0
6421,6.0
6422,1.0
6423,9.0
6424,7.0
6425,8.0
6426,1.0
6427,5.0
6428,4.0
6429,6.0
6430,7.0
6431,7.0
6432,5.0
6433,1.0
6434,8.0
6435,9.0
6436,1.0
6437,6.0
6438,4.0
6439,5.0
6440,5.0
6441,3.0
6442,1.0
6443,7.0
6444,9.0
6445,0.0
6446,8.0
6447,5.0
6448,2.0
6449,0.0
6450,8.0
6451,2.0
6452,5.0
6453,5.0
6454,0.0
6455,6.0
6456,8.0
6457,0.0
6458,8.0
6459,3.0
6460,2.0
6461,1.0
6462,8.0
6463,6.0
6464,5.0
6465,8.0
6466,1.0
6467,1.0
6468,3.0
6469,8.0
6470,0.0
6471,9.0
6472,8.0
6473,6.0
6474,6.0
6475,8.0
6476,9.0
6477,7.0
6478,8.0
6479,2.0
6480,0.0
6481,9.0
6482,5.0
6483,5.0
6484,3.0
6485,3.0
6486,5.0
6487,2.0
6488,2.0
6489,2.0
6490,2.0
6491,8.0
6492,1.0
6493,9.0
6494,1.0
6495,8.0
6496,8.0
6497,1.0
6498,6.0
6499,4.0
6500,6.0
6501,6.0
6502,2.0
6503,9.0
6504,7.0
6505,5.0
6506,9.0
6507,3.0
6508,8.0
6509,0.0
6510,6.0
6511,1.0
6512,1.0
6513,4.0
6514,9.0
6515,2.0
6516,8.0
6517,1.0
6518,6.0
6519,6.0
6520,1.0
6521,3.0
6522,2.0
6523,5.0
6524,5.0
6525,3.0
6526,0.0
6527,1.0
6528,6.0
6529,1.0
6530,6.0
6531,0.0
6532,2.0
6533,6.0
6534,4.0
6535,2.0
6536,9.0
6537,5.0
6538,2.0
6539,5.0
6540,5.0
6541,3.0
6542,1.0
6543,5.0
6544,0.0
6545,2.0
6546,0.0
6547,2.0
6548,7.0
6549,4.0
6550,7.0
6551,3.0
6552,9.0
6553,6.0
6554,7.0
6555,6.0
6556,7.0
6557,2.0
6558,1.0
6559,8.0
6560,2.0
6561,9.0
6562,1.0
6563,0.0
6564,7.0
6565,9.0
6566,4.0
6567,4.0
6568,7.0
6569,2.0
6570,9.0
6571,4.0
6572,2.0
6573,7.0
6574,8.0
6575,5.0
6576,9.0
6577,6.0
6578,1.0
6579,3.0
6580,7.0
6581,9.0
6582,0.0
6583,6.0
6584,1.0
6585,1.0
6586,7.0
6587,0.0
6588,6.0
6589,4.0
6590,3.0
6591,3.0
6592,9.0
6593,9.0
6594,3.0
6595,7.0
6596,2.0
6597,2.0
6598,4.0
6599,2.0
6600,7.0
6601,7.0
6602,1.0
6603,2.0
6604,4.0
6605,3.0
6606,0.0
6607,9.0
6608,1.0
6609,5.0
6610,9.0
6611,1.0
6612,5.0
6613,7.0
6614,0.0
6615,8.0
6616,4.0
6617,7.0
6618,1.0
6619,1.0
6620,9.0
6621,2.0
6622,8.0
6623,4.0
6624,2.0
6625,8.0
6626,5.0
6627,2.0
6628,2.0
6629,0.0
6630,8.0
6631,4.0
6632,6.0
6633,7.0
6634,1.0
6635,1.0
6636,3.0
6637,3.0
6638,5.0
6639,7.0
6640,6.0
6641,8.0
6642,6.0
6643,3.0
6644,0.0
6645,5.0
6646,2.0
6647,0.0
6648,7.0
6649,8.0
6650,8.0
6651,0.0
6652,0.0
6653,8.0
6654,4.0
6655,8.0
6656,4.0
6657,7.0
6658,0.0
6659,2.0
6660,4.0
6661,9.0
6662,7.0
6663,1.0
6664,9.0
6665,3.0
6666,2.0
6667,6.0
6668,0.0
6669,4.0
6670,6.0
6671,5.0
6672,6.0
6673,8.0
6674,1.0
6675,9.0
6676,5.0
6677,5.0
6678,6.0
6679,6.0
6680,1.0
6681,2.0
6682,0.0
6683,5.0
6684,9.0
6685,6.0
6686,0.0
6687,4.0
6688,3.0
6689,4.0
6690,0.0
6691,3.0
6692,3.0
6693,5.0
6694,2.0
6695,6.0
6696,5.0
6697,7.0
6698,3.0
6699,9.0
6700,8.0
6701,6.0
6702,5.0
6703,3.0
6704,6.0
6705,1.0
6706,5.0
6707,6.0
6708,9.0
6709,6.0
6710,6.0
6711,2.0
6712,4.0
6713,2.0
6714,2.0
6715,2.0
6716,6.0
6717,4.0
6718,4.0
6719,3.0
6720,0.0
6721,3.0
6722,0.0
6723,3.0
6724,6.0
6725,3.0
6726,4.0
6727,7.0
6728,8.0
6729,3.0
6730,2.0
6731,6.0
6732,1.0
6733,2.0
6734,1.0
6735,1.0
6736,5.0
6737,7.0
6738,0.0
6739,8.0
6740,5.0
6741,8.0
6742,8.0
6743,3.0
6744,4.0
6745,4.0
6746,9.0
6747,3.0
6748,5.0
6749,3.0
6750,2.0
6751,6.0
6752,1.0
6753,7.0
6754,2.0
6755,8.0
6756,5.0
6757,9.0
6758,7.0
6759,1.0
6760,9.0
6761,5.0
6762,9.0
6763,4.0
6764,3.0
6765,6.0
6766,1.0
6767,0.0
6768,7.0
6769,4.0
6770,7.0
6771,0.0
6772,3.0
6773,7.0
6774,1.0
6775,4.0
6776,5.0
6777,4.0
6778,6.0
6779,3.0
6780,3.0
6781,2.0
6782,2.0
6783,5.0
6784,6.0
6785,6.0
6786,2.0
6787,9.0
6788,5.0
6789,3.0
6790,9.0
6791,9.0
6792,3.0
6793,2.0
6794,7.0
6795,0.0
6796,0.0
6797,8.0
6798,0.0
6799,1.0
6800,5.0
6801,4.0
6802,5.0
6803,4.0
6804,2.0
6805,8.0
6806,2.0
6807,8.0
6808,9.0
6809,4.0
6810,2.0
6811,4.0
6812,6.0
6813,2.0
6814,4.0
6815,5.0
6816,0.0
6817,2.0
6818,7.0
6819,6.0
6820,9.0
6821,8.0
6822,1.0
6823,3.0
6824,1.0
6825,0.0
6826,5.0
6827,3.0
6828,4.0
6829,8.0
6830,5.0
6831,1.0
6832,5.0
6833,8.0
6834,6.0
6835,6.0
6836,1.0
6837,5.0
6838,7.0
6839,6.0
6840,1.0
6841,7.0
6842,0.0
6843,3.0
6844,8.0
6845,9.0
6846,7.0
6847,9.0
6848,2.0
6849,6.0
6850,9.0
6851,3.0
6852,2.0
6853,5.0
6854,5.0
6855,4.0
6856,3.0
6857,7.0
6858,7.0
6859,9.0
6860,5.0
6861,6.0
6862,6.0
6863,1.0
6864,3.0
6865,9.0
6866,5.0
6867,5.0
6868,6.0
6869,9.0
6870,0.0
6871,6.0
6872,9.0
6873,5.0
6874,3.0
6875,6.0
6876,1.0
6877,8.0
6878,9.0
6879,7.0
6880,7.0
6881,4.0
6882,3.0
6883,9.0
6884,3.0
6885,3.0
6886,9.0
6887,2.0
6888,9.0
6889,8.0
6890,7.0
6891,0.0
6892,0.0
6893,7.0
6894,7.0
6895,7.0
6896,6.0
6897,5.0
6898,5.0
6899,6.0
6900,8.0
6901,2.0
6902,6.0
6903,0.0
6904,8.0
6905,6.0
6906,8.0
6907,1.0
6908,8.0
6909,9.0
6910,6.0
6911,6.0
6912,3.0
6913,6.0
6914,2.0
6915,6.0
6916,1.0
6917,4.0
6918,9.0
6919,1.0
6920,7.0
6921,5.0
6922,3.0
6923,6.0
6924,1.0
6925,4.0
6926,5.0
6927,7.0
6928,2.0
6929,5.0
6930,9.0
6931,5.0
6932,2.0
6933,3.0
6934,1.0
6935,1.0
6936,9.0
6937,1.0
6938,6.0
6939,9.0
6940,4.0
6941,9.0
6942,0.0
6943,5.0
6944,5.0
6945,4.0
6946,5.0
6947,0.0
6948,0.0
6949,9.0
6950,2.0
6951,8.0
6952,8.0
6953,7.0
6954,4.0
6955,1.0
6956,8.0
6957,6.0
6958,5.0
6959,8.0
6960,8.0
6961,7.0
6962,2.0
6963,8.0
6964,8.0
6965,0.0
6966,1.0
6967,3.0
6968,8.0
6969,7.0
6970,0.0
6971,4.0
6972,8.0
6973,2.0
6974,2.0
6975,7.0
6976,1.0
6977,3.0
6978,2.0
6979,0.0
6980,9.0
6981,6.0
6982,2.0
6983,9.0
6984,4.0
6985,7.0
6986,7.0
6987,2.0
6988,3.0
6989,6.0
6990,4.0
6991,6.0
6992,8.0
6993,7.0
6994,0.0
6995,6.0
6996,4.0
6997,0.0
6998,4.0
6999,6.0
7000,5.0
7001,9.0
7002,7.0
7003,5.0
7004,1.0
7005,1.0
7006,1.0
7007,6.0
7008,8.0
7009,7.0
7010,1.0
7011,9.0
7012,7.0
7013,2.0
7014,9.0
7015,2.0
7016,5.0
7017,2.0
7018,8.0
7019,9.0
7020,8.0
7021,8.0
7022,7.0
7023,0.0
7024,8.0
7025,6.0
7026,5.0
7027,9.0
7028,7.0
7029,9.0
7030,2.0
7031,6.0
7032,6.0
7033,9.0
7034,4.0
7035,5.0
7036,9.0
7037,3.0
7038,0.0
7039,3.0
7040,1.0
7041,7.0
7042,5.0
7043,4.0
7044,9.0
7045,0.0
7046,1.0
7047,7.0
7048,5.0
7049,4.0
7050,6.0
7051,8.0
7052,7.0
7053,7.0
7054,0.0
7055,4.0
7056,4.0
7057,6.0
7058,9.0
7059,8.0
7060,5.0
7061,0.0
7062,4.0
7063,8.0
7064,5.0
7065,9.0
7066,2.0
7067,9.0
7068,8.0
7069,1.0
7070,4.0
7071,5.0
7072,1.0
7073,8.0
7074,9.0
7075,5.0
7076,9.0
7077,2.0
7078,6.0
7079,8.0
7080,6.0
7081,9.0
7082,9.0
7083,1.0
7084,1.0
7085,4.0
7086,6.0
7087,2.0
7088,0.0
7089,5.0
7090,2.0
7091,4.0
7092,0.0
7093,9.0
7094,9.0
7095,7.0
7096,8.0
7097,1.0
7098,1.0
7099,2.0
7100,6.0
7101,2.0
7102,2.0
7103,0.0
7104,3.0
7105,9.0
7106,8.0
7107,7.0
7108,7.0
7109,8.0
7110,5.0
7111,0.0
7112,4.0
7113,3.0
7114,8.0
7115,2.0
7116,0.0
7117,2.0
7118,1.0
7119,3.0
7120,7.0
7121,6.0
7122,1.0
7123,4.0
7124,6.0
7125,8.0
7126,7.0
7127,1.0
7128,7.0
7129,3.0
7130,7.0
7131,9.0
7132,5.0
7133,4.0
7134,8.0
7135,0.0
7136,3.0
7137,9.0
7138,5.0
7139,4.0
7140,6.0
7141,5.0
7142,6.0
7143,1.0
7144,1.0
7145,6.0
7146,8.0
7147,7.0
7148,7.0
7149,3.0
7150,4.0
7151,4.0
7152,7.0
7153,8.0
7154,2.0
7155,1.0
7156,2.0
7157,0.0
7158,4.0
7159,4.0
7160,8.0
7161,0.0
7162,1.0
7163,3.0
7164,9.0
7165,8.0
7166,7.0
7167,6.0
7168,4.0
7169,0.0
7170,3.0
7171,6.0
7172,6.0
7173,3.0
7174,9.0
7175,7.0
7176,1.0
7177,3.0
7178,1.0
7179,8.0
7180,7.0
7181,5.0
7182,9.0
7183,1.0
7184,0.0
7185,6.0
7186,9.0
7187,7.0
7188,7.0
7189,8.0
7190,3.0
7191,7.0
7192,6.0
7193,4.0
7194,6.0
7195,6.0
7196,5.0
7197,6.0
7198,3.0
7199,0.0
7200,5.0
7201,1.0
7202,5.0
7203,0.0
7204,9.0
7205,9.0
7206,1.0
7207,9.0
7208,0.0
7209,3.0
7210,8.0
7211,5.0
7212,8.0
7213,1.0
7214,1.0
7215,0.0
7216,5.0
7217,2.0
7218,6.0
7219,1.0
7220,2.0
7221,0.0
7222,0.0
7223,3.0
7224,5.0
7225,2.0
7226,6.0
7227,3.0
7228,2.0
7229,4.0
7230,1.0
7231,2.0
7232,0.0
7233,6.0
7234,3.0
7235,2.0
7236,9.0
7237,9.0
7238,2.0
7239,5.0
7240,0.0
7241,0.0
7242,2.0
7243,4.0
7244,5.0
7245,7.0
7246,5.0
7247,8.0
7248,1.0
7249,8.0
7250,7.0
7251,8.0
7252,0.0
7253,6.0
7254,1.0
7255,4.0
7256,2.0
7257,7.0
7258,4.0
7259,0.0
7260,9.0
7261,7.0
7262,1.0
7263,9.0
7264,8.0
7265,1.0
7266,8.0
7267,0.0
7268,4.0
7269,6.0
7270,7.0
7271,1.0
7272,6.0
7273,1.0
7274,3.0
7275,4.0
7276,2.0
7277,5.0
7278,8.0
7279,6.0
7280,7.0
7281,7.0
7282,5.0
7283,7.0
7284,5.0
7285,2.0
7286,9.0
7287,3.0
7288,9.0
7289,9.0
7290,5.0
7291,6.0
7292,6.0
7293,9.0
7294,2.0
7295,5.0
7296,7.0
7297,3.0
7298,0.0
7299,9.0
7300,1.0
7301,3.0
7302,6.0
7303,3.0
7304,9.0
7305,9.0
7306,4.0
7307,6.0
7308,1.0
7309,8.0
7310,7.0
7311,1.0
7312,4.0
7313,5.0
7314,4.0
7315,8.0
7316,0.0
7317,6.0
7318,7.0
7319,3.0
7320,6.0
7321,7.0
7322,6.0
7323,4.0
7324,3.0
7325,3.0
7326,0.0
7327,6.0
7328,1.0
7329,7.0
7330,1.0
7331,3.0
7332,2.0
7333,6.0
7334,2.0
7335,7.0
7336,2.0
7337,5.0
7338,5.0
7339,6.0
7340,1.0
7341,3.0
7342,6.0
7343,5.0
7344,7.0
7345,7.0
7346,3.0
7347,4.0
7348,8.0
7349,4.0
7350,4.0
7351,2.0
7352,9.0
7353,7.0
7354,1.0
7355,8.0
7356,7.0
7357,0.0
7358,1.0
7359,6.0
7360,1.0
7361,5.0
7362,2.0
7363,1.0
7364,2.0
7365,3.0
7366,2.0
7367,3.0
7368,5.0
7369,6.0
7370,7.0
7371,5.0
7372,3.0
7373,8.0
7374,5.0
7375,4.0
7376,9.0
7377,7.0
7378,5.0
7379,6.0
7380,6.0
7381,1.0
7382,4.0
7383,5.0
7384,2.0
7385,1.0
7386,2.0
7387,6.0
7388,1.0
7389,0.0
7390,9.0
7391,5.0
7392,3.0
7393,5.0
7394,0.0
7395,7.0
7396,0.0
7397,3.0
7398,7.0
7399,9.0
7400,6.0
7401,2.0
7402,2.0
7403,7.0
7404,5.0
7405,6.0
7406,1.0
7407,3.0
7408,3.0
7409,4.0
7410,8.0
7411,0.0
7412,2.0
7413,7.0
7414,8.0
7415,7.0
7416,6.0
7417,9.0
7418,5.0
7419,3.0
7420,3.0
7421,6.0
7422,7.0
7423,4.0
7424,4.0
7425,2.0
7426,1.0
7427,8.0
7428,1.0
7429,8.0
7430,5.0
7431,6.0
7432,3.0
7433,7.0
7434,3.0
7435,8.0
7436,6.0
7437,5.0
7438,3.0
7439,7.0
7440,2.0
7441,1.0
7442,1.0
7443,7.0
7444,6.0
7445,1.0
7446,3.0
7447,2.0
7448,0.0
7449,0.0
7450,4.0
7451,6.0
7452,5.0
7453,5.0
7454,8.0
7455,9.0
7456,4.0
7457,2.0
7458,8.0
7459,1.0
7460,9.0
7461,9.0
7462,4.0
7463,8.0
7464,5.0
7465,0.0
7466,2.0
7467,6.0
7468,7.0
7469,8.0
7470,2.0
7471,3.0
7472,7.0
7473,4.0
7474,1.0
7475,9.0
7476,9.0
7477,4.0
7478,4.0
7479,1.0
7480,5.0
7481,6.0
7482,6.0
7483,6.0
7484,8.0
7485,3.0
7486,8.0
7487,0.0
7488,1.0
7489,3.0
7490,1.0
7491,9.0
7492,2.0
7493,9.0
7494,4.0
7495,0.0
7496,6.0
7497,7.0
7498,7.0
7499,9.0
7500,5.0
7501,1.0
7502,6.0
7503,6.0
7504,6.0
7505,2.0
7506,8.0
7507,6.0
7508,7.0
7509,2.0
7510,4.0
7511,5.0
7512,2.0
7513,0.0
7514,9.0
7515,6.0
7516,1.0
7517,4.0
7518,4.0
7519,3.0
7520,7.0
7521,8.0
7522,0.0
7523,5.0
7524,8.0
7525,8.0
7526,0.0
7527,2.0
7528,7.0
7529,3.0
7530,1.0
7531,9.0
7532,2.0
7533,4.0
7534,4.0
7535,9.0
7536,9.0
7537,9.0
7538,2.0
7539,0.0
7540,8.0
7541,1.0
7542,1.0
7543,1.0
7544,6.0
7545,6.0
7546,9.0
7547,2.0
7548,7.0
7549,8.0
7550,8.0
7551,2.0
7552,2.0
7553,3.0
7554,7.0
7555,9.0
7556,4.0
7557,2.0
7558,7.0
7559,0.0
7560,7.0
7561,7.0
7562,1.0
7563,4.0
7564,1.0
7565,2.0
7566,9.0
7567,9.0
7568,3.0
7569,6.0
7570,5.0
7571,1.0
7572,9.0
7573,6.0
7574,0.0
7575,4.0
7576,2.0
7577,0.0
7578,5.0
7579,8.0
7580,0.0
7581,9.0
7582,7.0
7583,8.0
7584,7.0
7585,5.0
7586,0.0
7587,6.0
7588,1.0
7589,0.0
7590,6.0
7591,0.0
7592,0.0
7593,9.0
7594,3.0
7595,4.0
7596,8.0
7597,4.0
7598,2.0
7599,7.0
7600,4.0
7601,8.0
7602,6.0
7603,9.0
7604,5.0
7605,2.0
7606,6.0
7607,1.0
7608,5.0
7609,4.0
7610,6.0
7611,6.0
7612,0.0
7613,6.0
7614,5.0
7615,7.0
7616,3.0
7617,3.0
7618,7.0
7619,8.0
7620,4.0
7621,5.0
7622,4.0
7623,7.0
7624,7.0
7625,2.0
7626,4.0
7627,0.0
7628,0.0
7629,6.0
7630,9.0
7631,5.0
7632,7.0
7633,0.0
7634,9.0
7635,4.0
7636,5.0
7637,2.0
7638,2.0
7639,8.0
7640,9.0
7641,8.0
7642,3.0
7643,3.0
7644,4.0
7645,4.0
7646,0.0
7647,5.0
7648,0.0
7649,5.0
7650,9.0
7651,8.0
7652,7.0
7653,5.0
7654,9.0
7655,9.0
7656,7.0
7657,3.0
7658,4.0
7659,0.0
7660,4.0
7661,8.0
7662,8.0
7663,5.0
7664,6.0
7665,3.0
7666,3.0
7667,9.0
7668,8.0
7669,3.0
7670,8.0
7671,2.0
7672,4.0
7673,4.0
7674,9.0
7675,5.0
7676,2.0
7677,4.0
7678,8.0
7679,3.0
7680,8.0
7681,9.0
7682,3.0
7683,8.0
7684,2.0
7685,5.0
7686,1.0
7687,1.0
7688,0.0
7689,4.0
7690,5.0
7691,7.0
7692,1.0
7693,9.0
7694,3.0
7695,4.0
7696,4.0
7697,8.0
7698,9.0
7699,4.0
7700,4.0
7701,3.0
7702,3.0
7703,3.0
7704,8.0
7705,2.0
7706,1.0
7707,2.0
7708,2.0
7709,6.0
7710,0.0
7711,1.0
7712,4.0
7713,1.0
7714,0.0
7715,9.0
7716,6.0
7717,9.0
7718,0.0
7719,7.0
7720,0.0
7721,8.0
7722,8.0
7723,6.0
7724,1.0
7725,4.0
7726,5.0
7727,7.0
7728,3.0
7729,5.0
7730,0.0
7731,2.0
7732,4.0
7733,1.0
7734,1.0
7735,6.0
7736,9.0
7737,2.0
7738,5.0
7739,5.0
7740,8.0
7741,8.0
7742,8.0
7743,4.0
7744,8.0
7745,8.0
7746,6.0
7747,9.0
7748,3.0
7749,0.0
7750,6.0
7751,7.0
7752,2.0
7753,1.0
7754,9.0
7755,3.0
7756,4.0
7757,7.0
7758,1.0
7759,6.0
7760,0.0
7761,1.0
7762,6.0
7763,2.0
7764,6.0
7765,9.0
7766,2.0
7767,2.0
7768,7.0
7769,5.0
7770,2.0
7771,3.0
7772,9.0
7773,1.0
7774,0.0
7775,2.0
7776,6.0
7777,2.0
7778,0.0
7779,9.0
7780,1.0
7781,7.0
7782,1.0
7783,8.0
7784,7.0
7785,7.0
7786,2.0
7787,8.0
7788,6.0
7789,2.0
7790,5.0
7791,2.0
7792,7.0
7793,6.0
7794,4.0
7795,6.0
7796,6.0
7797,9.0
7798,6.0
7799,0.0
7800,9.0
7801,9.0
7802,8.0
7803,7.0
7804,1.0
7805,9.0
7806,8.0
7807,1.0
7808,7.0
7809,3.0
7810,6.0
7811,9.0
7812,1.0
7813,7.0
7814,1.0
7815,4.0
7816,6.0
7817,3.0
7818,9.0
7819,9.0
7820,2.0
7821,9.0
7822,5.0
7823,4.0
7824,2.0
7825,2.0
7826,5.0
7827,5.0
7828,5.0
7829,2.0
7830,6.0
7831,9.0
7832,3.0
7833,5.0
7834,5.0
7835,8.0
7836,0.0
7837,6.0
7838,8.0
7839,8.0
7840,0.0
7841,0.0
7842,0.0
7843,1.0
7844,7.0
7845,6.0
7846,0.0
7847,7.0
7848,6.0
7849,0.0
7850,8.0
7851,8.0
7852,5.0
7853,1.0
7854,3.0
7855,2.0
7856,6.0
7857,6.0
7858,2.0
7859,0.0
7860,6.0
7861,1.0
7862,5.0
7863,7.0
7864,1.0
7865,3.0
7866,6.0
7867,3.0
7868,0.0
7869,8.0
7870,0.0
7871,4.0
7872,7.0
7873,7.0
7874,9.0
7875,0.0
7876,3.0
7877,9.0
7878,8.0
7879,7.0
7880,8.0
7881,0.0
7882,1.0
7883,7.0
7884,9.0
7885,8.0
7886,6.0
7887,6.0
7888,8.0
7889,3.0
7890,8.0
7891,2.0
7892,2.0
7893,6.0
7894,7.0
7895,3.0
7896,7.0
7897,1.0
7898,7.0
7899,4.0
7900,9.0
7901,8.0
7902,2.0
7903,3.0
7904,4.0
7905,1.0
7906,6.0
7907,2.0
7908,8.0
7909,3.0
7910,5.0
7911,8.0
7912,3.0
7913,9.0
7914,8.0
7915,6.0
7916,5.0
7917,2.0
7918,5.0
7919,3.0
7920,8.0
7921,5.0
7922,4.0
7923,6.0
7924,8.0
7925,7.0
7926,0.0
7927,0.0
7928,9.0
7929,5.0
7930,5.0
7931,3.0
7932,5.0
7933,1.0
7934,0.0
7935,4.0
7936,0.0
7937,3.0
7938,6.0
7939,9.0
7940,5.0
7941,1.0
7942,7.0
7943,5.0
7944,5.0
7945,4.0
7946,8.0
7947,0.0
7948,1.0
7949,4.0
7950,7.0
7951,4.0
7952,8.0
7953,9.0
7954,2.0
7955,8.0
7956,6.0
7957,0.0
7958,4.0
7959,9.0
7960,4.0
7961,6.0
7962,9.0
7963,2.0
7964,2.0
7965,5.0
7966,7.0
7967,7.0
7968,7.0
7969,8.0
7970,2.0
7971,0.0
7972,1.0
7973,2.0
7974,4.0
7975,2.0
7976,6.0
7977,1.0
7978,5.0
7979,3.0
7980,9.0
7981,6.0
7982,0.0
7983,6.0
7984,9.0
7985,1.0
7986,6.0
7987,4.0
7988,9.0
7989,8.0
7990,0.0
7991,0.0
7992,1.0
7993,7.0
7994,2.0
7995,5.0
7996,8.0
7997,9.0
7998,6.0
7999,1.0
8000,1.0
8001,1.0
8002,9.0
8003,4.0
8004,9.0
8005,4.0
8006,8.0
8007,1.0
8008,3.0
8009,3.0
8010,0.0
8011,9.0
8012,4.0
8013,3.0
8014,4.0
8015,9.0
8016,8.0
8017,6.0
8018,6.0
8019,7.0
8020,5.0
8021,1.0
8022,8.0
8023,3.0
8024,6.0
8025,3.0
8026,6.0
8027,5.0
8028,1.0
8029,0.0
8030,0.0
8031,3.0
8032,2.0
8033,4.0
8034,9.0
8035,5.0
8036,8.0
8037,2.0
8038,6.0
8039,5.0
8040,2.0
8041,3.0
8042,4.0
8043,9.0
8044,7.0
8045,3.0
8046,4.0
8047,6.0
8048,4.0
8049,8.0
8050,5.0
8051,5.0
8052,3.0
8053,1.0
8054,7.0
8055,6.0
8056,5.0
8057,6.0
8058,0.0
8059,6.0
8060,6.0
8061,4.0
8062,0.0
8063,1.0
8064,6.0
8065,3.0
8066,5.0
8067,0.0
8068,6.0
8069,1.0
8070,2.0
8071,7.0
8072,8.0
8073,0.0
8074,9.0
8075,7.0
8076,2.0
8077,8.0
8078,7.0
8079,4.0
8080,4.0
8081,8.0
8082,7.0
8083,0.0
8084,1.0
8085,3.0
8086,1.0
8087,2.0
8088,5.0
8089,8.0
8090,5.0
8091,1.0
8092,2.0
8093,0.0
8094,5.0
8095,9.0
8096,3.0
8097,6.0
8098,6.0
8099,8.0
8100,6.0
8101,5.0
8102,8.0
8103,4.0
8104,1.0
8105,6.0
8106,7.0
8107,3.0
8108,6.0
8109,2.0
8110,5.0
8111,4.0
8112,3.0
8113,4.0
8114,4.0
8115,2.0
8116,1.0
8117,3.0
8118,5.0
8119,7.0
8120,7.0
8121,4.0
8122,5.0
8123,1.0
8124,4.0
8125,5.0
8126,2.0
8127,8.0
8128,5.0
8129,9.0
8130,1.0
8131,7.0
8132,5.0
8133,1.0
8134,9.0
8135,6.0
8136,6.0
8137,9.0
8138,4.0
